GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
530,1343ETH,33488,10/01/2010,2010,2,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Bale,Mena,Bale,6.41670,39.75000,2,BBC Monitoring,OLF attacks Ethiopian troops,0
530,1344ETH,33489,10/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,OLF: Oromo Liberation Front,,2,12,Ethiopia,Oromia,Misraq Harerge,Midega Tola,Ganda,8.73333,42.11667,1,BBC Monitoring,OLF claim victory in battle with Ethiopian troops,3
530,1345ETH,33490,11/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Doolo,Danot,Danod,7.55583,45.28917,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1346ETH,33491,11/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehamedo,Degehamedo,7.98330,43.01670,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,21
530,1347ETH,33492,13/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Oromia,Misraq Harerge,Babile,Babile,9.21670,42.33330,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,13
530,1348ETH,33493,15/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Amhara,North Shewa,Basona Worena,Hurala,9.88330,39.31670,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,21
530,1349ETH,33494,15/01/2010,2010,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Gerigoan,8.20000,43.61670,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1353ETH,33495,15/01/2010,2010,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Shabelle,East Imi,Adeyo,6.29360,42.60830,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,2
530,1354ETH,33496,15/01/2010,2010,3,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Doolo,Warder,Welwel,7.06361,45.41111,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,3
530,1350ETH,33497,15/01/2010,2010,2,Battle-No change of territory,TPLF: Tigray People's Liberation Front,,3,Ogaden Clan Militia (Somalia),,4,34,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.58330,41.86670,1,BBC Monitoring,Residents take up arms to fight back against TPLF,5
530,1351ETH,33498,15/01/2010,2010,2,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.58330,41.86670,1,BBC Monitoring,Citizens gather to protest confiscation of land by TPLF militias,0
530,1352ETH,33499,15/01/2010,2010,2,Violence against civilians,TPLF: Tigray People's Liberation Front,,3,Civilians (Ethiopia),,7,37,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.58330,41.86670,1,BBC Monitoring,TPLF militia opens fire on demonstrators,1
530,1355ETH,33500,18/01/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Oromia,Misraq Harerge,Fedis,Bako,9.13306,42.07833,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1356ETH,33501,20/01/2010,2010,2,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Aw-bare,Shebelle,9.78583,42.77528,2,BBC Monitoring,Military torches town and abducts civilians,0
530,1357ETH,33502,01/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1358ETH,33503,02/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1359ETH,33504,03/02/2010,2010,1,Battle-No change of territory,Police Forces of Ethiopia (1991-),,1,Murle Ethnic Militia (Ethiopia),,4,14,Ethiopia,Gambela Peoples,Agnuak,Abobo,Abobo,7.85000,34.55000,1,Anuakk Media,,5
530,1360ETH,33505,03/02/2010,2010,1,Battle-Non-state actor overtakes territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Dolo Odo,4.17860,42.05890,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1361ETH,33506,03/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1362ETH,33507,04/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1363ETH,33508,05/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1364ETH,33509,06/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1365ETH,33510,07/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1366ETH,33511,08/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1367ETH,33512,09/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1368ETH,33513,10/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1369ETH,33514,11/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1370ETH,33515,12/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1371ETH,33516,13/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1372ETH,33517,14/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1373ETH,33518,15/02/2010,2010,1,Battle-No change of territory,RSADO: Red Sea Afar Democratic Organisation,,3,Military Forces of Eritrea (1993-),,8,38,Ethiopia,Afar,Afar Zone 2,Afdera,Fura,13.56096,41.34064,1,Agence France Presse,An Eritrean rebel group said Tuesday it killed 17 government soldiers and injured more than 20 others in an attack on military barracks.,17
530,1374ETH,33519,15/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1375ETH,33520,16/02/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports of Ethiopian military torturing and arresting civilians in Ogaden,0
530,1376ETH,33521,01/03/2010,2010,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),MEDREK: Ethiopian Federal Democratic Unity Forum,7,37,Ethiopia,Tigray,Semien Miirabaw,Tahtay Koraro,Shire,14.13830,38.28333,1,Agence France Presse,"Armed men attack political opposition candidate, brutally kill him",1
530,1377ETH,33522,05/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.22056,43.55722,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,5
530,1378ETH,33523,05/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Kebribeyah,Jerer,8.86972,43.16167,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1379ETH,33524,08/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehamedo,Godeli,7.75000,43.06670,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,4
530,1380ETH,33525,08/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,4
530,1381ETH,33526,11/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Amhara,Mirab Gojjam,Dembecha,Dembecha,10.55000,37.48330,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,7
530,1382ETH,33527,15/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,3
530,1383ETH,33528,17/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports that Ethiopian military is attacking civilians and burning towns and villages,0
530,1384ETH,33529,18/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports that Ethiopian military is attacking civilians and burning towns and villages,0
530,1385ETH,33530,19/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports that Ethiopian military is attacking civilians and burning towns and villages,0
530,1386ETH,33531,20/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports that Ethiopian military is attacking civilians and burning towns and villages,0
530,1387ETH,33532,21/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,BBC Monitoring,Reports that Ethiopian military is attacking civilians and burning towns and villages,0
530,1388ETH,33533,27/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,5
530,1389ETH,33534,28/03/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1390ETH,33535,28/03/2010,2010,1,Violence against civilians,Military Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),Ogaden Ethnic Group (Ethiopia),7,17,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,1,BBC Monitoring,Military responds to ONLF attacks by targeting civilians,0
530,1391ETH,33536,02/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Afder,Bare,Bulhan,4.96667,43.56667,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,9
530,1392ETH,33537,03/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Siti,Ayisha,Harad,10.66583,42.45278,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1394ETH,33538,04/04/2010,2010,1,Battle-No change of territory,Unidentified Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44,Ethiopia,Somali,Jarar,Gashamo,Somali,8.00000,45.00000,2,All Africa,Ethnic clashes between Somali clans leaves one dead; no breakdown of death toll,1
530,1393ETH,33539,04/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1395ETH,33540,05/04/2010,2010,1,Battle-No change of territory,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1991-),,1,13,Ethiopia,Somali,Doolo,Danot,Danod,7.55583,45.28917,2,Agence France Presse,Armed bandits attack and kill two Ethiopian soldiers; ONLF strongly denies involvement,2
530,1397ETH,33541,05/04/2010,2010,1,Battle-No change of territory,Unidentified Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44,Ethiopia,Somali,Jarar,Gashamo,Somali,8.00000,45.00000,2,All Africa,Ethnic clashes continue between rival Somali clans,0
530,1396ETH,33542,05/04/2010,2010,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (International),,7,37,Ethiopia,Somali,Doolo,Danot,Danod,7.55583,45.28917,2,Press Association National Newswire,Unknown armed group ambushes and kills British man working for oil exploration company,1
530,1398ETH,33543,07/04/2010,2010,1,Violence against civilians,EPRDF: Ethiopian People's Revolutionary Democratic Front,,3,Civilians (Ethiopia),MEDREK: Ethiopian Federal Democratic Unity Forum,7,37,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,2,Reuters,Leader of Oromo Federalist Congress (part of Medrek political opposition) killed by members of the ruling party,1
530,1399ETH,33544,09/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Kebribeyah,Hora Califo,8.83500,43.12560,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,30
530,1400ETH,33545,11/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Kebribeyah,Jerer,8.86972,43.16167,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,2
530,1401ETH,33546,11/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Kebribeyah,Jerer,8.86972,43.16167,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,5
530,1402ETH,33547,15/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Fafan,Aw-bare,Shebelle,9.78583,42.77528,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1403ETH,33548,15/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Jarar,Degehabur,Guna Gado,7.81670,43.90000,1,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,35
530,1404ETH,33549,15/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Dolo Odo,4.17860,42.05890,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1405ETH,33550,15/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Liben,Dolo Odo,Dolo Odo,4.17860,42.05890,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
530,1406ETH,33551,15/04/2010,2010,1,Battle-No change of territory,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Korahe,6.61528,44.34056,2,BBC Monitoring,ONLF claim victory against Ethiopian military in battle,0
